"id","predict_0","predict_1","predict_2"
10691,0.975106477737427,0.020403653383255,0.0044898116029799
3805,0.997804462909698,0.00210848264396191,8.70448129717261e-05
6418,0.470898270606995,0.511240601539612,0.0178611166775227
1158,0.554253756999969,0.445251315832138,0.000494934094604105
7768,0.974266409873962,0.0248692259192467,0.000864334171637893
4834,0.058963168412447,0.116510480642319,0.824526309967041
10914,0.357837349176407,0.641783535480499,0.000379111850634217
14606,0.706418335437775,0.28854912519455,0.00503258453682065
3220,0.783183038234711,0.175757274031639,0.0410596579313278
10433,0.917573034763336,0.0763727948069572,0.00605413736775517
11251,0.093264177441597,0.036134161055088,0.870601654052734
8084,0.925198554992676,0.0743511542677879,0.000450239487690851
522,0.9827561378479,0.0167053956538439,0.000538490770850331
17299,0.581785917282104,0.41659227013588,0.0016218030359596
15587,0.922025144100189,0.061661534011364,0.0163133013993502
1563,0.394239693880081,0.427875995635986,0.177884310483932
8252,0.586080849170685,0.407180815935135,0.00673835119232535
17802,0.83436119556427,0.0443226881325245,0.121316142380238
2738,0.923600196838379,0.0714635625481606,0.00493622245267034
9896,0.908617973327637,0.0891540870070457,0.00222792034037411
14609,0.998271226882935,0.00163096212781966,9.78019379545003e-05
10463,0.998004496097565,0.00185158324893564,0.000143903394928202
1280,0.676453053951263,0.266708940267563,0.0568380057811737
977,0.264603734016418,0.701174557209015,0.034221675246954
979,0.55559104681015,0.4295294880867,0.0148794930428267
10908,0.997614860534668,0.00229855696670711,8.65515175973997e-05
12569,0.938395440578461,0.0593489110469818,0.00225556548684835
6078,0.878409504890442,0.00818954315036535,0.113400988280773
18339,0.998902916908264,0.00103216397110373,6.49393768981099e-05
13799,0.166201785206795,0.819476008415222,0.0143221914768219
7193,0.017212750390172,0.0399543084204197,0.942832946777344
8243,0.515500366687775,0.474489599466324,0.0100100375711918
13622,0.998940646648407,0.000982531462796032,7.68372483435087e-05
5885,0.872887551784515,0.126597687602043,0.000514774990733713
5768,0.950760543346405,0.0382283888757229,0.0110110752284527
632,0.699687123298645,0.284518778324127,0.0157940518110991
3314,0.997842669487,0.00208327826112509,7.39862371119671e-05
3664,0.313210666179657,0.6722691655159,0.0145201785489917
18518,0.808009326457977,0.189108863472939,0.00288184662349522
7687,0.996161222457886,0.00373100442811847,0.000107707099232357
17889,0.623190999031067,0.298174798488617,0.0786342620849609
12943,0.956019699573517,0.0332405157387257,0.0107398414984345
3581,0.823046803474426,0.17512620985508,0.00182702962774783
13802,0.967673659324646,0.031795933842659,0.000530443910975009
17702,0.231873244047165,0.757059276103973,0.0110675115138292
12342,0.995591938495636,0.00425853207707405,0.000149550425703637
11185,0.996858835220337,0.00304391910322011,9.72727866610512e-05
15675,0.922241866588593,0.0734372362494469,0.00432087760418653
6716,0.687955796718597,0.307497382164001,0.00454681506380439
17790,0.273743242025375,0.725851953029633,0.000404819846153259
17791,0.580094695091248,0.411262184381485,0.00864315032958984
6145,0.965165555477142,0.0346299856901169,0.000204456126084551
18237,0.304732978343964,0.686028659343719,0.0092384060844779
10523,0.70864337682724,0.264433920383453,0.0269226804375648
4356,0.501397907733917,0.478835731744766,0.0197663698345423
7482,0.408118337392807,0.591427326202393,0.000454359542345628
5856,0.876689434051514,0.100826680660248,0.022483853623271
5011,0.0232764650136232,0.0742588937282562,0.902464628219604
15872,0.996381998062134,0.00342896697111428,0.000188991907634772
6609,0.495496392250061,0.498541623353958,0.00596194667741656
995,0.9947709441185,0.00344764650799334,0.00178145885001868
4680,0.963268578052521,0.0363555662333965,0.000375913252355531
18327,0.686589300632477,0.221184432506561,0.0922262370586395
8484,0.528698325157166,0.470308423042297,0.000993279041722417
16968,0.539619863033295,0.45537543296814,0.00500473286956549
8305,0.986011505126953,0.0138202859088778,0.000168195663718507
7012,0.923882484436035,0.0757900252938271,0.000327462737914175
13465,0.079612597823143,0.256457895040512,0.663929522037506
8375,0.987496018409729,0.0123802414163947,0.00012366876762826
15629,0.276663243770599,0.719369351863861,0.00396738853305578
12296,0.995145857334137,0.00474231876432896,0.000111841472971719
458,0.444212466478348,0.144172161817551,0.411615312099457
18124,0.0147278197109699,0.0740020796656609,0.911270022392273
4430,0.078585647046566,0.383814930915833,0.537599384784698
14443,0.329304546117783,0.661058604717255,0.00963685940951109
15275,0.990527987480164,0.00799157656729221,0.00148049835115671
4470,0.0241536665707827,0.0565970875322819,0.91924923658371
13831,0.990523517131805,0.00931548606604338,0.000160935363965109
7696,0.98528254032135,0.0126121453940868,0.00210534525103867
15172,0.90288519859314,0.0647394210100174,0.0323753990232944
16647,0.877456784248352,0.0503907203674316,0.0721525251865387
14209,0.721969783306122,0.27283239364624,0.00519784726202488
18121,0.960496127605438,0.0392695404589176,0.000234385210205801
12144,0.245817020535469,0.753859221935272,0.000323714048136026
800,0.972164928913116,0.0276316441595554,0.000203428193344735
13200,0.284481108188629,0.713420808315277,0.00209809048101306
5724,0.0196887254714966,0.0498539805412292,0.930457234382629
15722,0.954298257827759,0.03989103063941,0.0058106710202992
6660,0.808811604976654,0.190736263990402,0.000452183769084513
8394,0.952771723270416,0.0470354221761227,0.00019284179143142
5554,0.419758856296539,0.565962374210358,0.0142787555232644
10381,0.970475196838379,0.0287181623280048,0.000806633790489286
15783,0.976491153240204,0.0233427044004202,0.000166097219334915
10907,0.828792691230774,0.16208790242672,0.00911943707615137
11455,0.995710492134094,0.00415637530386448,0.00013312442752067
5992,0.0956522151827812,0.137616127729416,0.766731679439545
16564,0.0218570083379745,0.0925669819116592,0.885576009750366
7933,0.600805699825287,0.303331911563873,0.0958623886108398
16008,0.885885000228882,0.113847933709621,0.000267084513325244
7265,0.919745206832886,0.0597565248608589,0.0204982254654169
11095,0.490663409233093,0.50892299413681,0.000413557165302336
2181,0.131318181753159,0.239698767662048,0.628983080387115
8845,0.563369572162628,0.430379718542099,0.00625077821314335
13617,0.338868290185928,0.660564720630646,0.00056692841462791
17228,0.990658402442932,0.00802368670701981,0.00131794332992285
16321,0.995283424854279,0.00458776811137795,0.000128821586258709
14851,0.993833184242249,0.00483198463916779,0.00133478059433401
9613,0.984870374202728,0.0149568067863584,0.000172752072103322
3121,0.900749325752258,0.0979218930006027,0.00132883014157414
4840,0.997481167316437,0.0022932153660804,0.000225619558477774
18216,0.871833264827728,0.121815510094166,0.0063512078486383
17113,0.194224834442139,0.802885293960571,0.00288985064253211
4775,0.943480551242828,0.0414995662868023,0.0150199588388205
14105,0.967350363731384,0.0208931434899569,0.0117564341053367
4993,0.534573137760162,0.458224028348923,0.00720284087583423
8901,0.907975435256958,0.0382739193737507,0.0537506863474846
15443,0.796340823173523,0.202534347772598,0.00112483999691904
435,0.977104842662811,0.0227174516767263,0.000177723937667906
4595,0.236536800861359,0.740469038486481,0.0229941289871931
14503,0.671823680400848,0.327752619981766,0.000423732417402789
2191,0.223076522350311,0.756982147693634,0.0199413970112801
2163,0.764526963233948,0.232631668448448,0.00284133013337851
9987,0.996448397636414,0.0034592435695231,9.22951949178241e-05
16234,0.234568759799004,0.188150748610497,0.577280521392822
3834,0.723912298679352,0.0680921599268913,0.207995548844337
13133,0.472974985837936,0.526636064052582,0.000388964341254905
13909,0.185762017965317,0.215700894594193,0.598537087440491
9952,0.498143494129181,0.493400007486343,0.00845653470605612
3666,0.167772114276886,0.831969916820526,0.000257915555266663
6072,0.837375223636627,0.155424892902374,0.00719985272735357
2936,0.0150144221261144,0.0676631107926369,0.917322397232056
6497,0.944570302963257,0.0348907075822353,0.0205389410257339
5645,0.894872665405273,0.104486897587776,0.000640470767393708
15476,0.865313947200775,0.124485597014427,0.0102004464715719
8472,0.998596847057343,0.00130516733042896,9.80367913143709e-05
15687,0.765910089015961,0.233715668320656,0.000374209077563137
10682,0.754282355308533,0.245173364877701,0.000544235052075237
10772,0.970040202140808,0.0295737218111753,0.000386052764952183
8156,0.144694402813911,0.444277137517929,0.411028504371643
10436,0.711009562015533,0.189451664686203,0.0995387509465218
16827,0.979757487773895,0.0200090780854225,0.000233404556638561
12299,0.0250335689634085,0.230477765202522,0.744488656520844
9258,0.0447714142501354,0.063151441514492,0.892077147960663
4759,0.88987785577774,0.109756238758564,0.000365875981515273
8989,0.541396141052246,0.457332491874695,0.00127140991389751
14823,0.998717546463013,0.00120349985081702,7.89581972640008e-05
17270,0.396711260080338,0.550206363201141,0.0530823953449726
2005,0.983269572257996,0.0156249031424522,0.00110554543789476
15757,0.972803175449371,0.026660144329071,0.000536660605575889
14476,0.773467600345612,0.226182356476784,0.000350060552591458
17243,0.0567065924406052,0.904249727725983,0.0390436761081219
3908,0.91704922914505,0.0807125717401505,0.00223823334090412
781,0.945154249668121,0.0473700985312462,0.00747566623613238
5398,0.686524868011475,0.230388388037682,0.083086758852005
2687,0.699167132377625,0.288409173488617,0.0124236876145005
5017,0.866826772689819,0.119073040783405,0.0141001157462597
140,0.383887976408005,0.605423748493195,0.0106882341206074
14897,0.555812776088715,0.437628239393234,0.00655896309763193
1487,0.766188979148865,0.220956087112427,0.0128548704087734
18371,0.999520778656006,0.000434489658800885,4.47010716015939e-05
10170,0.94395637512207,0.0433446392416954,0.0126989651471376
3464,0.885561585426331,0.0828618183732033,0.0315766334533691
1535,0.296184569597244,0.695517838001251,0.00829761940985918
1442,0.78816556930542,0.207711607217789,0.00412275083363056
7249,0.877398252487183,0.115144848823547,0.00745693501085043
17510,0.0847050473093987,0.898745536804199,0.0165493600070477
418,0.999014735221863,0.000927734596189111,5.74578334635589e-05
16274,0.0192554593086243,0.0690876841545105,0.911656856536865
12497,0.726892948150635,0.257477343082428,0.0156296472996473
17309,0.948836863040924,0.0442315712571144,0.0069315847940743
3891,0.884973704814911,0.109286725521088,0.00573958037421107
8437,0.981157124042511,0.0186294801533222,0.000213337625609711
9950,0.871505379676819,0.125688105821609,0.00280645117163658
5316,0.864112496376038,0.131409227848053,0.0044782324694097
12979,0.786768615245819,0.212615132331848,0.000616245320998132
14648,0.508671939373016,0.488581389188766,0.00274666072800756
8194,0.863431990146637,0.127799555659294,0.00876840855926275
10386,0.0640417709946632,0.283330619335175,0.652627646923065
12749,0.134032160043716,0.409956485033035,0.456011414527893
16508,0.986911177635193,0.0129486555233598,0.000140183154144324
16386,0.893136262893677,0.106638230383396,0.000225537049118429
12933,0.385773897171021,0.610101580619812,0.00412452127784491
2830,0.917502224445343,0.0807949751615524,0.00170280167367309
11528,0.451629817485809,0.548013925552368,0.000356291275238618
15904,0.941382348537445,0.0582305379211903,0.000387121253879741
16390,0.659180760383606,0.336760103702545,0.00405913544818759
14036,0.996365785598755,0.00353267579339445,0.000101456877018791
17215,0.997705936431885,0.00220230733975768,9.17831566766836e-05
14404,0.936258256435394,0.0634777918457985,0.000263982161413878
12101,0.0817236453294754,0.224500298500061,0.693776071071625
10812,0.0729849115014076,0.924628496170044,0.00238661607727408
4374,0.998124301433563,0.00179507280699909,8.06529933470301e-05
9719,0.159942507743835,0.833299994468689,0.0067574973218143
8520,0.0492141805589199,0.893705248832703,0.0570805184543133
15621,0.736733496189117,0.217376440763474,0.0458901263773441
7173,0.283784359693527,0.706965506076813,0.00925010349601507
7544,0.501885712146759,0.444245219230652,0.0538690276443958
7253,0.331053733825684,0.581178188323975,0.0877680554986
16731,0.201767936348915,0.793413162231445,0.0048189414665103
17278,0.295482397079468,0.701421558856964,0.00309600797481835
16327,0.725963950157166,0.273573368787766,0.000462641328340396
15845,0.997110486030579,0.00278757186606526,0.000101859543065075
6750,0.0159698855131865,0.0411406978964806,0.942889392375946
7674,0.961370527744293,0.0366584658622742,0.00197092769667506
17416,0.301960080862045,0.667003214359283,0.0310367271304131
9050,0.469722241163254,0.469419986009598,0.0608578063547611
8931,0.116334445774555,0.857386529445648,0.0262789949774742
13146,0.0509046129882336,0.191426038742065,0.75766932964325
11584,0.959429621696472,0.0401944220066071,0.000375892734155059
8322,0.982247054576874,0.0176192689687014,0.000133676949189976
16067,0.830959022045135,0.166314780712128,0.00272616767324507
11438,0.950704991817474,0.0481807924807072,0.00111423479393125
677,0.453416645526886,0.544412314891815,0.00217104144394398
7475,0.429216414690018,0.567838311195374,0.00294531625695527
13400,0.972764134407043,0.024447625502944,0.00278830248862505
10255,0.971719443798065,0.0279452335089445,0.000335284566972405
17987,0.836990714073181,0.162632495164871,0.000376746727852151
13651,0.0229454357177019,0.113329485058784,0.863725006580353
8226,0.992462277412415,0.00740191806107759,0.000135746930027381
7643,0.708632171154022,0.282651722431183,0.00871606729924679
10318,0.012161954306066,0.00869961827993393,0.979138433933258
12382,0.984007179737091,0.0143828745931387,0.00160998222418129
2912,0.0542003996670246,0.239771962165833,0.706027626991272
2254,0.0637013912200928,0.217788323760033,0.718510329723358
13110,0.968971729278564,0.0282820910215378,0.00274619832634926
8355,0.084452398121357,0.890127718448639,0.025419918820262
10753,0.874976217746735,0.124177783727646,0.000845945265609771
17974,0.909443855285645,0.0334727317094803,0.0570834577083588
7588,0.987931251525879,0.0105978017672896,0.00147095217835158
3209,0.962126553058624,0.032511044293642,0.00536237377673388
16325,0.593914449214935,0.405019223690033,0.00106632977258414
12009,0.944428026676178,0.0544759631156921,0.00109600857831538
7141,0.117957890033722,0.876503348350525,0.00553869968280196
7584,0.246596649289131,0.39626532793045,0.35713803768158
171,0.32502081990242,0.674641489982605,0.000337655481416732
14412,0.9820916056633,0.0157550442963839,0.00215340778231621
16111,0.922517240047455,0.0772014632821083,0.000281264510704204
17959,0.936281323432922,0.0634217262268066,0.000296932703349739
401,0.92747950553894,0.0658698007464409,0.00665071699768305
16571,0.20134200155735,0.782498061656952,0.0161598920822144
3294,0.214305102825165,0.777979135513306,0.00771581847220659
16220,0.0748406574130058,0.0995243564248085,0.825634956359863
2404,0.98400866985321,0.0157757606357336,0.000215534790186211
11002,0.920779824256897,0.0787457972764969,0.000474343280075118
372,0.801852583885193,0.180956542491913,0.0171909164637327
15477,0.955135703086853,0.0374608561396599,0.00740342261269689
41,0.499325603246689,0.500284373760223,0.000390034314477816
8671,0.996270537376404,0.00362358777783811,0.000105820072349161
8129,0.336110800504684,0.381537437438965,0.282351732254028
14683,0.983413517475128,0.016451682895422,0.000134792411699891
9873,0.99864536523819,0.0012593426508829,9.52917544054799e-05
13577,0.993748784065247,0.00614591268822551,0.000105360821180511
16132,0.996971964836121,0.00292071467265487,0.000107295891211834
10100,0.973791241645813,0.0254123248159885,0.000796435866504908
5629,0.779560327529907,0.209782108664513,0.0106575815007091
16618,0.281024962663651,0.715656757354736,0.00331828836351633
16876,0.084821991622448,0.553698360919952,0.361479640007019
16036,0.999195396900177,0.000750484294258058,5.41073168278672e-05
9322,0.641755521297455,0.072526328265667,0.285718142986298
8549,0.995070934295654,0.0047495923936367,0.000179469934664667
18132,0.992504835128784,0.00737855024635792,0.00011664534395095
13487,0.547282218933105,0.449516594409943,0.00320121669210494
6904,0.837642431259155,0.156574219465256,0.00578331900760531
2799,0.60770845413208,0.381402671337128,0.0108888754621148
9694,0.175469189882278,0.583144307136536,0.241386473178864
4417,0.315517008304596,0.68078225851059,0.00370074692182243
1494,0.97490668296814,0.0209718253463507,0.00412146095186472
13929,0.350650310516357,0.578313410282135,0.0710362419486046
6530,0.743539869785309,0.252855747938156,0.00360435387119651
2483,0.666387617588043,0.32244685292244,0.0111655071377754
3301,0.663092136383057,0.336401224136353,0.000506634707562625
11323,0.836317896842957,0.163297474384308,0.000384628219762817
1237,0.843224227428436,0.150600954890251,0.00617479579523206
1747,0.788715064525604,0.206765413284302,0.00451947748661041
2655,0.538805305957794,0.454113662242889,0.00708098616451025
16310,0.421431452035904,0.535462737083435,0.0431057885289192
4173,0.848500430583954,0.151043683290482,0.000455865752883255
17613,0.695968270301819,0.303386479616165,0.00064527994254604
18062,0.997617900371552,0.00228432891890407,9.7692922281567e-05
4109,0.255984574556351,0.743694186210632,0.000321270636050031
15881,0.996487498283386,0.00339541584253311,0.000117093863082118
17020,0.947753071784973,0.0518506690859795,0.000396284682210535
7642,0.210386678576469,0.551523685455322,0.238089665770531
9464,0.953573703765869,0.0445355884730816,0.00189069844782352
22,0.985387623310089,0.0144804334267974,0.000131946973851882
16394,0.559835910797119,0.438658863306046,0.00150518724694848
12854,0.867376148700714,0.103913649916649,0.0287101864814758
5073,0.626119494438171,0.365285277366638,0.00859520025551319
2069,0.979906797409058,0.0164793934673071,0.00361377163790166
8545,0.973757147789001,0.026043189689517,0.000199730333406478
10775,0.595441341400146,0.393575519323349,0.0109831308946013
9744,0.906744003295898,0.0929109901189804,0.000345009349985048
17138,0.986171066761017,0.00983995292335749,0.00398894539102912
16619,0.987822890281677,0.0120165077969432,0.00016052444698289
195,0.814463675022125,0.183316126465797,0.00222012517042458
10258,0.212951302528381,0.78249204158783,0.00455665914341807
4347,0.67568451166153,0.317513436079025,0.0068020666949451
17587,0.798716187477112,0.177260011434555,0.0240237563848495
3019,0.451503217220306,0.529950201511383,0.0185465458780527
18552,0.997523963451385,0.00236969301477075,0.000106345774838701
13223,0.7712681889534,0.226251825690269,0.00248001050204039
7856,0.977038025856018,0.0227245166897774,0.000237485306570306
9830,0.320800513029099,0.678865611553192,0.00033388493466191
10965,0.557065308094025,0.442582577466965,0.000352092843968421
4677,0.00440577091649175,0.0341654680669308,0.961428761482239
12176,0.0228284280747175,0.52860951423645,0.44856208562851
15210,0.512721538543701,0.47811958193779,0.00915888696908951
3764,0.911562144756317,0.0879479870200157,0.000489798898342997
16846,0.317232638597488,0.675669074058533,0.00709825241938233
771,0.520862281322479,0.372104406356812,0.107033267617226
13019,0.00134991493541747,0.0178047455847263,0.980845332145691
252,0.527735114097595,0.455531597137451,0.0167332869023085
11064,0.38765823841095,0.611975014209747,0.000366774969734251
18221,0.925882041454315,0.0729263946413994,0.00119157158769667
11502,0.837182581424713,0.159228265285492,0.00358918681740761
14392,0.711930811405182,0.287713080644608,0.000356112723238766
9541,0.627010226249695,0.298526018857956,0.074463777244091
3206,0.734890699386597,0.258311808109283,0.00679749576374888
1994,0.913364112377167,0.0479297041893005,0.0387062318623066
17294,0.157549262046814,0.831126391887665,0.0113243414089084
344,0.999141573905945,0.000809002493042499,4.93714978802018e-05
15404,0.995516121387482,0.00437482912093401,0.000109041349787731
521,0.881818950176239,0.117792129516602,0.000388879387173802
876,0.998076915740967,0.00182803196366876,9.50489702518098e-05
7671,0.248101115226746,0.75050812959671,0.00139079429209232
3351,0.9967440366745,0.0031637845095247,9.20985112315975e-05
11771,0.993607878684998,0.00622186064720154,0.000170304192579351
1511,0.0662486031651497,0.0665400251746178,0.867211401462555
9265,0.949540257453918,0.0486296452581882,0.00183010590262711
7982,0.943516075611115,0.0562029629945755,0.0002809762081597
14175,0.94539338350296,0.0483639687299728,0.00624258676543832
10039,0.889087021350861,0.108079917728901,0.00283303903415799
14091,0.557946562767029,0.4037926197052,0.0382608659565449
16518,0.99135559797287,0.0084400363266468,0.00020439455693122
10022,0.986232995986938,0.0105432644486427,0.00322375376708806
11564,0.816294372081757,0.155998304486275,0.0277073159813881
7125,0.953164160251617,0.0463631562888622,0.000472710264148191
13985,0.324396669864655,0.675186216831207,0.000417110422858968
16442,0.430725365877151,0.568658173084259,0.000616487464867532
8894,0.969330906867981,0.030379768460989,0.00028928165556863
12070,0.804377913475037,0.178108692169189,0.0175133589655161
5222,0.457140862941742,0.542273342609406,0.000585815461818129
5035,0.0641428902745247,0.910003900527954,0.0258531589061022
11720,0.987981140613556,0.011899383738637,0.000119523137982469
2902,0.778257131576538,0.188264966011047,0.0334778502583504
